ads_oid,ehr_gid,ehr_kood,ehr_url,etak_id,taisaadres,lahiaadres,kaos_kood,kaos_nimet,unik,MYRAKLASS
EE00761552,"104028324",104028324,https://livekluster.ehr.ee/ui/ehr/v1/building/104028324,728458,"Tartu maakond, Tartu linn, Tartu linn, Vasara tn 3",Vasara tn 3,"11101",Üksikelamu,Jah,"50"
EE00775414,"104043517",104043517,https://livekluster.ehr.ee/ui/ehr/v1/building/104043517,715124,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 44",J. Kuperjanovi tn 44,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00768507,"104035857",104035857,https://livekluster.ehr.ee/ui/ehr/v1/building/104035857,716386,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 56",J. Kuperjanovi tn 56,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"45"
EE00768850,"104036229",104036229,https://livekluster.ehr.ee/ui/ehr/v1/building/104036229,714430,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 54",J. Kuperjanovi tn 54,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00769367,"104036780",104036780,https://livekluster.ehr.ee/ui/ehr/v1/building/104036780,716477,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 52",J. Kuperjanovi tn 52,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00764585,"104031560",104031560,https://livekluster.ehr.ee/ui/ehr/v1/building/104031560,720436,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 38a",J. Kuperjanovi tn 38a,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00775413,"104043516",104043516,https://livekluster.ehr.ee/ui/ehr/v1/building/104043516,715082,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 68",J. Kuperjanovi tn 68,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
ME00752641,"104018886",104018886,https://livekluster.ehr.ee/ui/ehr/v1/building/104018886,644113,"Tartu maakond, Tartu linn, Tartu linn, Tiigi tn 61a",Tiigi tn 61a,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"45"
EE00775415,"104043518",104043518,https://livekluster.ehr.ee/ui/ehr/v1/building/104043518,715123,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 42",J. Kuperjanovi tn 42,"11101",Üksikelamu,Jah,"45"
ME00747875,"104013699",104013699,https://livekluster.ehr.ee/ui/ehr/v1/building/104013699,720878,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 66",J. Kuperjanovi tn 66,"11101",Üksikelamu,Jah,"45"
EE01167667,"120271699",120271699,https://livekluster.ehr.ee/ui/ehr/v1/building/120271699,737720,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 12",Lehe tn 12,"11101",Üksikelamu,Jah,"50"
EE01167700,"120271718",120271718,https://livekluster.ehr.ee/ui/ehr/v1/building/120271718,737710,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 18",Lehe tn 18,"11101",Üksikelamu,Jah,"50"
EE01972238,"120598680",120598680,https://livekluster.ehr.ee/ui/ehr/v1/building/120598680,6245597,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 1a",Ida tn 1a,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE01167647,"120271692",120271692,https://livekluster.ehr.ee/ui/ehr/v1/building/120271692,5693985,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 10",Lehe tn 10,"11101",Üksikelamu,Jah,"50"
EE01167696,"120271713",120271713,https://livekluster.ehr.ee/ui/ehr/v1/building/120271713,737714,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 16",Lehe tn 16,"11101",Üksikelamu,Jah,"50"
EE01167633,"120271682",120271682,https://livekluster.ehr.ee/ui/ehr/v1/building/120271682,737725,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 8",Lehe tn 8,"11101",Üksikelamu,Jah,"50"
EE00997375,"120285296",120285296,https://livekluster.ehr.ee/ui/ehr/v1/building/120285296,5689409,"Tartu maakond, Tartu linn, Tartu linn, Põhja pst 15b",Põhja pst 15b,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE01167686,"120271709",120271709,https://livekluster.ehr.ee/ui/ehr/v1/building/120271709,5693982,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 14",Lehe tn 14,"11101",Üksikelamu,Jah,"50"
EE01167702,"120271720",120271720,https://livekluster.ehr.ee/ui/ehr/v1/building/120271720,5693980,"Tartu maakond, Tartu linn, Tartu linn, Lehe tn 20",Lehe tn 20,"11101",Üksikelamu,Jah,"50"
EE00752250,"104018436",104018436,https://livekluster.ehr.ee/ui/ehr/v1/building/104018436,710422,"Tartu maakond, Tartu linn, Tartu linn, Põhja pst 17",Põhja pst 17,"11222; 12331","Muu kolme või enama korteriga elamu; Ilu- ja isikuteenuste  hoone",Jah,"50"
EE03587707,"120810803",120810803,https://livekluster.ehr.ee/ui/ehr/v1/building/120810803,7293456,"Tartu maakond, Tartu linn, Tartu linn, Ladva tn 3",Ladva tn 3,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00747870,"104013694",104013694,https://livekluster.ehr.ee/ui/ehr/v1/building/104013694,720048,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 18a",J. Kuperjanovi tn 18a,"11222; 12311","Muu kolme või enama korteriga elamu; Kaubandushoone",Jah,"55"
EE00768020,"104035339",104035339,https://livekluster.ehr.ee/ui/ehr/v1/building/104035339,716716,"Tartu maakond, Tartu linn, Tartu linn, Tiigi tn 59",Tiigi tn 59,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00770660,"104038293",104038293,https://livekluster.ehr.ee/ui/ehr/v1/building/104038293,719219,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 8",Kastani tn 8,"11222; 12331","Muu kolme või enama korteriga elamu; Ilu- ja isikuteenuste  hoone",Jah,"55"
EE00748091,"104013934",104013934,https://livekluster.ehr.ee/ui/ehr/v1/building/104013934,716796,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 12",Kastani tn 12,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE01653334,"104033956",104033956,https://livekluster.ehr.ee/ui/ehr/v1/building/104033956,720448,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 2",J. Kuperjanovi tn 2,"11222; 12339; 12644","Muu kolme või enama korteriga elamu; Muu teenindushoone; Ambulatoorse arstiabi osutamise hoone",Jah,"55"
EE03672088,"120849240",120849240,https://livekluster.ehr.ee/ui/ehr/v1/building/120849240,712680,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 10",Kastani tn 10,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00767892,"104035191",104035191,https://livekluster.ehr.ee/ui/ehr/v1/building/104035191,715789,"Tartu maakond, Tartu linn, Tartu linn, Tulbi tn 10",Tulbi tn 10,"11101",Üksikelamu,Jah,"45"
EE00747878,"104013702",104013702,https://livekluster.ehr.ee/ui/ehr/v1/building/104013702,725862,"Tartu maakond, Tartu linn, Tartu linn, Hommiku tn 6a",Hommiku tn 6a,"11212",Kahe korteriga elamu,Jah,"45"
EE00770518,"104038141",104038141,https://livekluster.ehr.ee/ui/ehr/v1/building/104038141,720621,"Tartu maakond, Tartu linn, Tartu linn, Viljandi mnt 7",Viljandi mnt 7,"11101",Üksikelamu,Jah,"45"
EE00773536,"104041515",104041515,https://livekluster.ehr.ee/ui/ehr/v1/building/104041515,717718,"Tartu maakond, Tartu linn, Tartu linn, Mooni tn 14",Mooni tn 14,"11101",Üksikelamu,Jah,"45"
EE01750947,"104015023",104015023,https://livekluster.ehr.ee/ui/ehr/v1/building/104015023,716213,"Tartu maakond, Tartu linn, Tartu linn, N. Lunini tn 36",N. Lunini tn 36,"11101",Üksikelamu,Jah,"45"
EE01750945,"104015021",104015021,https://livekluster.ehr.ee/ui/ehr/v1/building/104015021,719897,"Tartu maakond, Tartu linn, Tartu linn, N. Lunini tn 34",N. Lunini tn 34,"11101",Üksikelamu,Jah,"45"
EE03814410,"121313838",121313838,https://livekluster.ehr.ee/ui/ehr/v1/building/121313838,7603505,"Tartu maakond, Tartu linn, Tartu linn, Hommiku tn 8",Hommiku tn 8,"11101",Üksikelamu,Jah,"45"
EE01640565,"104015991",104015991,https://livekluster.ehr.ee/ui/ehr/v1/building/104015991,716734,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 8",Nelgi tn 8,"11101",Üksikelamu,Jah,"45"
EE00758037,"104024557",104024557,https://livekluster.ehr.ee/ui/ehr/v1/building/104024557,716583,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 2",Nelgi tn 2,"11101",Üksikelamu,Jah,"45"
EE00773791,"104041792",104041792,https://livekluster.ehr.ee/ui/ehr/v1/building/104041792,717189,"Tartu maakond, Tartu linn, Tartu linn, Tulbi tn 8",Tulbi tn 8,"11101",Üksikelamu,Jah,"45"
EE00773745,"104041744",104041744,https://livekluster.ehr.ee/ui/ehr/v1/building/104041744,714344,"Tartu maakond, Tartu linn, Tartu linn, Tulbi tn 6",Tulbi tn 6,"11101",Üksikelamu,Jah,"45"
EE01640564,"104015990",104015990,https://livekluster.ehr.ee/ui/ehr/v1/building/104015990,716168,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 10",Nelgi tn 10,"11101",Üksikelamu,Jah,"45"
EE00750570,"104016624",104016624,https://livekluster.ehr.ee/ui/ehr/v1/building/104016624,6126462,"Tartu maakond, Tartu linn, Tartu linn, Viljandi mnt 3",Viljandi mnt 3,"11101",Üksikelamu,Jah,"45"
EE01751017,"104034586",104034586,https://livekluster.ehr.ee/ui/ehr/v1/building/104034586,715345,"Tartu maakond, Tartu linn, Tartu linn, N. Lunini tn 38",N. Lunini tn 38,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00750110,"104016114",104016114,https://livekluster.ehr.ee/ui/ehr/v1/building/104016114,717470,"Tartu maakond, Tartu linn, Tartu linn, Tulbi tn 4",Tulbi tn 4,"11101",Üksikelamu,Jah,"45"
EE02265391,"120640671",120640671,https://livekluster.ehr.ee/ui/ehr/v1/building/120640671,6499619,"Tartu maakond, Tartu linn, Tartu linn, Hommiku tn 6b",Hommiku tn 6b,"11101",Üksikelamu,Jah,"45"
EE00750812,"104016885",104016885,https://livekluster.ehr.ee/ui/ehr/v1/building/104016885,720239,"Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 12",Pepleri tn 12,"11222; 12311","Muu kolme või enama korteriga elamu; Kaubandushoone",Jah,"50"
EE02002426,"120601329",120601329,https://livekluster.ehr.ee/ui/ehr/v1/building/120601329,711236,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/1",Võruvälja tn 18/1,"11101",Üksikelamu,Jah,"40"
EE02004620,"120601542",120601542,https://livekluster.ehr.ee/ui/ehr/v1/building/120601542,6123974,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/3",Võruvälja tn 16/3,"11101",Üksikelamu,Jah,"40"
EE00751322,"104017420",104017420,https://livekluster.ehr.ee/ui/ehr/v1/building/104017420,729858,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 3",Toominga tn 3,"11101",Üksikelamu,Jah,"40"
EE00773737,"104041736",104041736,https://livekluster.ehr.ee/ui/ehr/v1/building/104041736,5689651,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 9",Toominga tn 9,"11101",Üksikelamu,Jah,"40"
EE00773739,"104041738",104041738,https://livekluster.ehr.ee/ui/ehr/v1/building/104041738,728021,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 10",Toominga tn 10,"11101",Üksikelamu,Jah,"40"
EE02004806,"120601569",120601569,https://livekluster.ehr.ee/ui/ehr/v1/building/120601569,6123971,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/6",Võruvälja tn 16/6,"11101",Üksikelamu,Jah,"40"
EE00772158,"104039998",104039998,https://livekluster.ehr.ee/ui/ehr/v1/building/104039998,6123973,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/4",Võruvälja tn 16/4,"11101",Üksikelamu,Jah,"40"
EE02004841,"120601573",120601573,https://livekluster.ehr.ee/ui/ehr/v1/building/120601573,6123969,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/8",Võruvälja tn 16/8,"11101",Üksikelamu,Jah,"40"
EE00749889,"104015877",104015877,https://livekluster.ehr.ee/ui/ehr/v1/building/104015877,725134,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 5",Toominga tn 5,"11101",Üksikelamu,Jah,"40"
EE00759314,"104025920",104025920,https://livekluster.ehr.ee/ui/ehr/v1/building/104025920,5689720,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 5",Väike-Sepa tn 5,"11101",Üksikelamu,Jah,"40"
EE00751835,"104017972",104017972,https://livekluster.ehr.ee/ui/ehr/v1/building/104017972,6123976,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/8",Võruvälja tn 18/8,"11101",Üksikelamu,Jah,"40"
EE00772457,"104040320",104040320,https://livekluster.ehr.ee/ui/ehr/v1/building/104040320,5689719,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 7",Väike-Sepa tn 7,"11101",Üksikelamu,Jah,"40"
EE00773732,"104041730",104041730,https://livekluster.ehr.ee/ui/ehr/v1/building/104041730,730087,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 4",Toominga tn 4,"11101",Üksikelamu,Jah,"40"
EE00751297,"104017393",104017393,https://livekluster.ehr.ee/ui/ehr/v1/building/104017393,729892,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 19",Väike-Sepa tn 19,"11101",Üksikelamu,Jah,"40"
EE00751323,"104017421",104017421,https://livekluster.ehr.ee/ui/ehr/v1/building/104017421,729121,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 21",Võruvälja tn 21,"11101",Üksikelamu,Jah,"40"
EE00749567,"104015540",104015540,https://livekluster.ehr.ee/ui/ehr/v1/building/104015540,730554,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 9",Võruvälja tn 9,"11101",Üksikelamu,Jah,"40"
EE00751388,"104017490",104017490,https://livekluster.ehr.ee/ui/ehr/v1/building/104017490,710232,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 9",Väike-Sepa tn 9,"11101",Üksikelamu,Jah,"40"
EE00758045,"104024565",104024565,https://livekluster.ehr.ee/ui/ehr/v1/building/104024565,711982,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 7",Võruvälja tn 7,"11101",Üksikelamu,Jah,"40"
EE02002469,"120601337",120601337,https://livekluster.ehr.ee/ui/ehr/v1/building/120601337,6123979,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/5",Võruvälja tn 18/5,"11101",Üksikelamu,Jah,"40"
EE00764529,"104031501",104031501,https://livekluster.ehr.ee/ui/ehr/v1/building/104031501,731765,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 17",Võruvälja tn 17,"11101",Üksikelamu,Jah,"40"
EE00759489,"104026102",104026102,https://livekluster.ehr.ee/ui/ehr/v1/building/104026102,715038,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 11",Väike-Sepa tn 11,"11101",Üksikelamu,Jah,"40"
EE00761855,"104028655",104028655,https://livekluster.ehr.ee/ui/ehr/v1/building/104028655,720938,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 15",Väike-Sepa tn 15,"11101",Üksikelamu,Jah,"40"
EE02004788,"120601567",120601567,https://livekluster.ehr.ee/ui/ehr/v1/building/120601567,6123972,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/5",Võruvälja tn 16/5,"11101",Üksikelamu,Jah,"40"
EE00761927,"104028729",104028729,https://livekluster.ehr.ee/ui/ehr/v1/building/104028729,728193,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 21",Väike-Sepa tn 21,"11101",Üksikelamu,Jah,"40"
EE00773734,"104041733",104041733,https://livekluster.ehr.ee/ui/ehr/v1/building/104041733,730121,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 6",Toominga tn 6,"11101",Üksikelamu,Jah,"40"
EE00772453,"104040315",104040315,https://livekluster.ehr.ee/ui/ehr/v1/building/104040315,644559,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 2",Väike-Sepa tn 2,"11101",Üksikelamu,Jah,"40"
EE00749732,"104015709",104015709,https://livekluster.ehr.ee/ui/ehr/v1/building/104015709,730346,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 13",Võruvälja tn 13,"11101",Üksikelamu,Jah,"40"
EE00772456,"104040319",104040319,https://livekluster.ehr.ee/ui/ehr/v1/building/104040319,5694308,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 4",Väike-Sepa tn 4,"11101",Üksikelamu,Jah,"40"
EE00759155,"104025756",104025756,https://livekluster.ehr.ee/ui/ehr/v1/building/104025756,726079,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 3",Võruvälja tn 3,"11101",Üksikelamu,Jah,"40"
EE00771993,"104039818",104039818,https://livekluster.ehr.ee/ui/ehr/v1/building/104039818,5689718,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 13",Väike-Sepa tn 13,"11101",Üksikelamu,Jah,"40"
EE00772485,"104040353",104040353,https://livekluster.ehr.ee/ui/ehr/v1/building/104040353,725575,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 10",Võruvälja tn 10,"11101",Üksikelamu,Jah,"40"
EE02002487,"120601343",120601343,https://livekluster.ehr.ee/ui/ehr/v1/building/120601343,6123977,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/7",Võruvälja tn 18/7,"11101",Üksikelamu,Jah,"40"
EE00771416,"104039159",104039159,https://livekluster.ehr.ee/ui/ehr/v1/building/104039159,6123975,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/1",Võruvälja tn 16/1,"11101",Üksikelamu,Jah,"40"
EE00772482,"104040350",104040350,https://livekluster.ehr.ee/ui/ehr/v1/building/104040350,730479,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 8",Võruvälja tn 8,"11101",Üksikelamu,Jah,"40"
EE02002447,"120601332",120601332,https://livekluster.ehr.ee/ui/ehr/v1/building/120601332,6123983,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/2",Võruvälja tn 18/2,"11101",Üksikelamu,Jah,"40"
EE01038258,"120306334",120306334,https://livekluster.ehr.ee/ui/ehr/v1/building/120306334,729473,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 7",Toominga tn 7,"11101",Üksikelamu,Jah,"40"
EE00751834,"104017971",104017971,https://livekluster.ehr.ee/ui/ehr/v1/building/104017971,711237,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/2",Võruvälja tn 16/2,"11101",Üksikelamu,Jah,"40"
EE00750410,"104016458",104016458,https://livekluster.ehr.ee/ui/ehr/v1/building/104016458,726216,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 1",Võruvälja tn 1,"11101",Üksikelamu,Jah,"40"
EE02002470,"120601338",120601338,https://livekluster.ehr.ee/ui/ehr/v1/building/120601338,6123978,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/6",Võruvälja tn 18/6,"11101",Üksikelamu,Jah,"40"
EE02002468,"120601336",120601336,https://livekluster.ehr.ee/ui/ehr/v1/building/120601336,6123980,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/4",Võruvälja tn 18/4,"11101",Üksikelamu,Jah,"40"
EE00751304,"104017400",104017400,https://livekluster.ehr.ee/ui/ehr/v1/building/104017400,730027,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 8",Toominga tn 8,"11101",Üksikelamu,Jah,"40"
EE02002448,"120601335",120601335,https://livekluster.ehr.ee/ui/ehr/v1/building/120601335,6123981,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 18/3",Võruvälja tn 18/3,"11101",Üksikelamu,Jah,"40"
EE00762037,"104028840",104028840,https://livekluster.ehr.ee/ui/ehr/v1/building/104028840,709848,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 9a",Toominga tn 9a,"11101",Üksikelamu,Jah,"40"
EE00772454,"104040317",104040317,https://livekluster.ehr.ee/ui/ehr/v1/building/104040317,710166,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 3",Väike-Sepa tn 3,"11101",Üksikelamu,Jah,"40"
EE00751320,"104017418",104017418,https://livekluster.ehr.ee/ui/ehr/v1/building/104017418,726656,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 25",Võruvälja tn 25,"11101",Üksikelamu,Jah,"40"
EE02004822,"120601572",120601572,https://livekluster.ehr.ee/ui/ehr/v1/building/120601572,6123970,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 16/7",Võruvälja tn 16/7,"11101",Üksikelamu,Jah,"40"
EE02353700,"120776890",120776890,https://livekluster.ehr.ee/ui/ehr/v1/building/120776890,6123107,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 23",Võruvälja tn 23,"11101",Üksikelamu,Jah,"40"
EE00749565,"104015538",104015538,https://livekluster.ehr.ee/ui/ehr/v1/building/104015538,728515,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 11",Võruvälja tn 11,"11101",Üksikelamu,Jah,"40"
EE00773740,"104041739",104041739,https://livekluster.ehr.ee/ui/ehr/v1/building/104041739,727200,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 12",Toominga tn 12,"11101",Üksikelamu,Jah,"40"
EE03573129,"120806689",120806689,https://livekluster.ehr.ee/ui/ehr/v1/building/120806689,726083,"Tartu maakond, Tartu linn, Tartu linn, Toominga tn 11",Toominga tn 11,"11101",Üksikelamu,Jah,"40"
EE00772481,"104040348",104040348,https://livekluster.ehr.ee/ui/ehr/v1/building/104040348,727008,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 6",Võruvälja tn 6,"11101",Üksikelamu,Jah,"40"
EE00772489,"104040357",104040357,https://livekluster.ehr.ee/ui/ehr/v1/building/104040357,725907,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 14",Võruvälja tn 14,"11101",Üksikelamu,Jah,"40"
EE03621427,"120824475",120824475,https://livekluster.ehr.ee/ui/ehr/v1/building/120824475,5694022,"Tartu maakond, Tartu linn, Tartu linn, Võruvälja tn 5",Võruvälja tn 5,"11101",Üksikelamu,Jah,"40"
EE03613108,"120820812",120820812,https://livekluster.ehr.ee/ui/ehr/v1/building/120820812,5689716,"Tartu maakond, Tartu linn, Tartu linn, Väike-Sepa tn 17",Väike-Sepa tn 17,"11101",Üksikelamu,Jah,"40"
EE00749218,"104015176",104015176,https://livekluster.ehr.ee/ui/ehr/v1/building/104015176,712597,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 19",Tamme pst 19,"11101",Üksikelamu,Jah,"45"
